
Bùkù, v

Bùkúrò, v

Bùla, v

Bùlabùla, adv

Bùlé, v

Bùlẹ, v

Bùlu, v

Bùmọ́, v

Bun, v

Bunijẹ, v

Buniṣán, v

Bùnláyè, v
Fúnlayè, v

Bùnlẹ́bùn, v
Fúnlẹ́bùn, v

Bùnlómi, v
búnlómi, v

Bupá, v

Bupábupá, n

Búra, v

Búra-èké, v

Burẹ́wà, adj

Burú, adj

Buurú, n

Búrubúru, adv

Bùsà, v

Búsẹ́kún, v

Búsẹ́rín, v

Bùsí, v

Bùṣán, v

Bùṣé, v

Bùtà, adj

Bùtà, v

Bútẹ́, adv
Bútẹ́bútẹ́, adv

Bùtubùtu, adv

Bùwo, v

Buwókù, v

Buwókún, v

Buwólé, v

Bùwọ́n, v

Buyìnfún, v


Dá, v

Dá, v

Dà, v

Dábá, v

Dabarú, v

Dàbí, v

Dábírà, v

Dáàbòbò, v

Dábọ̀, v

Dábu, v

Dá… búlẹ̀, v

Dáadáa, adj
dáradára, adj

Dádí, v

Dádó, v

Dádúró, v

Dàgbà, v

Dàgbàlagbà, v

Dágbé, v

Dágbére, v

Dágbọ́nwun, v

Dágun, v

Dágún, v

Dahoro, v

Dáhùn, v

Dáhùnfún, v

Dàjáde, v

Dájere, v

Dájẹ̀, v

Dáji, v

Dàjó, v

Dájó, v

Dájọ́, v

Dájọ, v

Dájọ́, v

Dáju, adj

Dájúdájú, adv

Dákàkà, v

Dákàtà, v

Dákèle, v

Dákèle, v

Dákélekèle, v

Dákẹ́, v

Dákẹ́jẹ́, v

Dákẹ́rọ́rọ́, v

Dákó, v
Kọlà, v

Dáko, v

Dákokò, v

Dákọ, v

Dákọjá, v

Dákú, v

Dákun, v

Dakùn, v

Dákurò, v

Dàkúrò, v

Dálágara, v

Dálára, v

Dálárayá, v

Dáláre, v

Dáláṣà, v

Dálé, v

Dálè, v

Dalẹ̀, v

Dálẹ̀, v

Dálẹ́bi, v

Dálẹ́jọ́, v

Dálẹ́kun, v

Dálóhùn, v

Dálọju, v

Dàlójude, v

Dálókoẹrú, v

Dálókòwò, v

Dálóró, v

Dálọ́rùn, v

Dálu, v

Dàlù, v

Dámájẹ̀mú, v

Dáméjì, v

Dámọ́, v

Dàmọ́, v

Dámọ̀ràn, v

Dààmú, v

Dààmú, v

Dán, adj

Dáná, v

Dánà, v

Dána, v

Dánàdánà, n

Dánásun, v

Dánásungbó, n

Dàndán, n

Dandan, adv

Dandandan, adv

Dàándógó, n

Dáni, v

Dání, v

Dánídè, v

Dánígi, v

Dáníijà, v

Dáníjì, v

Dánilára, v

Dánilójú, v

Dánilọ́wọ́kọ́, v

Dániníyèméjì, adj

Dàníyàn, v

Dániyèméjì, v

Dánmánrán, adj

Dànù, v

Dánulé, v
Gbẹ́nulé, v

Dààpá, adj

Dapa, adj

Dápa, v

Dápárá, v

Dápáta, adj

Dápò, v

Dàpọ̀, v

Dàpọmọ́, v
Darapọ̀mọ́, v

Dàpọṣọ̀kan, v

Dara, adj

Dára, adj

Dárà, v

Dáradára, adj

Dárajù, adj

Dárajùlọ, adj

Dáràn, v

Barandaran, n

Dáràndáràn, n
Ọ̀dáràn, n

Dárayá, v

Dáre, v

Darí, v

Dàribáákì, n

Daríbọ̀, v

Dáríjì, v

Daríkọ, v
Doríkọ, v

Darikọ, adj
Dọrọkọ, adj

Darísi, v

Dáró, v

Dárò, v

Dáró, v

Dàrò, v
t
Dàrú, v

Dàrúdàpọ̀, adj

Darúgbọ, v
\dárúkọ, v

Dasán, v

Dásè, v

Dásẹ̀, v

Dásẹ̀dúró, v

Dási, v

Dásílẹ̀, v

Dásílẹ̀, v

Dásọ, v

Dáṣà, v

Dáṣaka, adj

Dáṣàkaṣà, v

Dáṣaṣa, adj

Dáṣe, v

Dáwà, v

Dáwẹ̀, v

Dáwin, v
Dámì, v

Dáwín, v

Dáwó, v

Dáwò, v

Dáwó-èésú, v
Déèsú, v

Dáwolé, v
Díyelé, v

Dáwọ́, v

Dáwọ́, v

Dawọ́bò, v

Dawọ́delẹ̀, v

Dáwọdúró, v
dáwọ́ro, v

Dáwọ́lé, v

Dáwọ́pọ̀, v

Dáwọro, v

Dàwú, v

Dáyelé, v
díyelé, v

Dé, v

Dé, v

Dé, prep

Dè, prep

Dè, v

Déba, v

Débẹ̀, v

Débẹ̀, v

Débipa, v
Febipa, v

Déédéé, adj

Dégbó, v

Déládé, v

Dèlápa, v

Délé, v

Dél`ẹ, v

Dèlẹ́sẹ̀, v

Dèlẹ́wọ̀n, v

Dèlọ́nà, v

Dèlọ́wọ́,  v

Dènà, v

Dési, v

Déèsú, v

Dẹ̀, adj

Dẹ, v

Dẹ́bi, v

Dẹ́bifún, v

Dẹ̀dẹ̀, adv

Dẹ̀dẹ̀, adv

Dẹdò, v

Dẹ̀gbẹ́, v

Dẹgbó, v

Dẹ̀gùn, v

Dẹ̀hìn, v

Dẹ̀hìn, v

Dẹ̀hin, prep

Dẹ̀hìnkọ, v

Dẹhùn, v

Dẹja, v

Dẹjú, adj

Dẹkùn, v

Dẹ́kun, v

Dẹ̀lára, v

Dẹ́mu, v

Dẹ̀ngẹ́, n

Dẹngbẹrẹ, adv

Dẹra, v

Dẹ́rinpa, v

Dẹrù, v

Dẹ́rù, v

Dẹ́rùbà, v

Dẹrùlé, v

Dẹrùpa, v

Dẹrùsílẹ̀, v

Dẹ́sẹ̀dúró, v
Tẹsẹ̀dúró, v

Dẹsí, v

Dẹ́sẹ̀, v

Dẹtí, v

Dẹtísí, v

Dẹwò, v

Dẹwọ́, v

Dẹ̀wọ̀, v

Dẹ́wù, v

Di, conj

Dí, adj

Dí, adj

Dí, v

Dì, v

Di, v

Dì, v

Díbàjẹ́, v

Díbò, v

Díbọ́n, v

Dibúúrú, v

Dídà, adj

Dídá-ara, n

Dídába, n

Dídàgbà, n

Dídán, adj

Dídà-oúnjẹ, n

Dídárà, n

Dídara, adj

Dìde, v

Dídé, n

Dídè, n

Dídẹ̀, adj

Dídì, n

Dídín, adj

Dídín, adj

Dídúpẹ́, adj
n
Diẹ, adj

Diẹdiẹ, adv

Dífá, v

Dìgbadìgba, adv

Dìgbàna, adv

Dìgbàtí, adv

Dígbèse, v

Dìgbóóṣe, adv

Dígi, n

Dígo, v

Dìhámọ́ra, v

Dìjà, v

Dìjámọ́ra, v

Díjàsílẹ̀, v

Díje, v

Díjì, v

Dijú, v

Díju, v

Dìlámùrè, v

Dílè, v

Dilétí, v

Dilẹ̀, v

Dílẹnu, v

Dìlóketè, v

Dílọnà, v

Dílọ́wọ́, v

Dìlu, v

Dìmọ́, v

Dìmọ̀lù, v

Dìmú, v

Dín, v

Dín, v
Dínkù, v

Dínà, v

Dìníhamọ́ra, v

Dínu, adj

Dinu, v

Dípáárà, v

Dípò, v
Rọ́pò, v

Dipọ, adj

Dira, v

Dirí, v

Dìsisiyí, adv

Dìtẹ̀, v

Dití, adj

Díwọ, v

Diwọ́, v

Díwọ̀n, v

Díyelé, v

Dó, v

Dó, v

Dodo, adv

Dòòdo, adj

Dòdò, n
dòkokíndoò, n

Dòfo, v

Dogboodogbo, n

Dógidi, v

Dógìrì, v

Dógò, v

Dógún, v

Dòjé, n

Dójú, adj

Dojúbolẹ̀, v

Dojúdé, v

Dójúkọ, v

Dójúsọ, v

Dójútì, v

Domi, v

Dòminira, v

Dópin, v

Doríkodò, v

Doríkọ, v

Dótì, v

Dọ̀bálẹ̀, v

Dọdẹ, v

Dọ́gba, v

Dọ́gbadọ́gba, adv
Dọ́gbajálẹ̀, adv

Dọ́pọ̀lé, v

Dọ́ṣọ̀, adj
wẹkẹ̀, v

Dọwọ́délẹ̀, v

Dù, v

Dú, adj
dúdú, adj

Dù, v

Du, v

Dúbú, v

Dùbúlẹ̀, v

Dùdù, adv

Dùgbẹ̀, adv

Dùgbẹ̀dùgbẹ̀, adv

Dùgbòlù, v
Kọlù, v
Dùgbòlugi, n

Dùkẹ́dùkẹ́, adv

Dùlúmọ̀, n

Dúmbu, v

Dùn, v

Dùn, adj

Dún, v

Dùndú, n

Dùndún, n

Dúnrunmọ́, v

Dúpẹ́, v

Dura, v

Dúró, v

Dúródè, v

Dúrójẹ, v

Dúrópẹ́, v

Dúróṣíi, v

Dúrótì, v

Dùrọ̀, n

Dùùrù, n

Duuru, adj

E, a prefix

Èba, n

Ebè, n

Ebi, n

Èébì, n
èbíbì, n

Ebibia, n

Èbíṣère, n

Ebòlo, n

Èébú, n

Èbu, n

Èbu, n

Èbúte, n

Ebútú, n

Ède, n

Edé, n
Idé, n

Èdé, n

Ède-ìbílè, n

Èdekédè, n

Èdekoyédè, n
Èdè-àìyédè, n

Èèdì, n

Èdídi, n

Edú, n
Edu, n

Èédú, n

Èéfí, n
Èéfín, n

Efinfin, n

Efinrin, n

Efinrin-odò, n

Efinrin-wẹ́wẹ́, n
Efinrin-ata, n

Èfó, n

Efólo, n
Ebólo, n

Èéfọ́, n

Èéfọ, n
Òófọ́, n

Èfu, n

Ègake, n
Èégìnni, n
Ìgake, n

Ègbé, n

Ègbè, n

Egbèé, n

Egbé, n

Egbèje, adj

Egbèjìlá, adj

Egbére, n

Egbin, n

Egbò, n

Ègbo, n

Ègbodò, n

Egbódo, n

Egbògi,  n

Eégbọn, n

Ègé, n

Ègè, n

Ègéde Ògéde, adv

Ègede, n
Ògede, n

Egìran, n

Egírin, n

Eégún, n
Egúngún, n

Eegun-àyà, n

Eegun-apá, n

Eegun-ẹ̀hìn, n

Eegun-ìhà, n

Eegun-ìka, n

Eegun-ìtàn, n

Eégúnyeégún, n

Ègún, n

Ègún, n
Egúngún, n

Egunrín, n

Egurè, n

Ehaṣe, adv
Ehatiṣe, adv

Ehin, n
Eyín, n

Ehín-erin, n

Èhó, n

Ehoro, n
Eworo, n

Eóro, n
Ewóro, n

Èéhọ-ejò, n
Èéfọ-ejò, n
Ìwọrọfọ-ejò, n

Èéhù, n

Èjánu, n

Eéje, adj

Eji, n
òjò, n

Eéjì, adj

Eéjìdínlógún, adj

Èjìgbèdè, n

Èjìká, n

Èjika, adj

Eéjìlá, adj

Ejìnrìn, n

Èjìrẹ́, n
Ìbejì, n

Ejò, n

Èjó, n

Ejò-inú, n

Eékán, n
Èékánná, n

Èékán-àwòdì, n

Èékán-ẹkùn, n

Èékàn, n

Èké, n

Èkéje, adj

Èkejì, adj

Ekelenje, n

Èkérègbe, n
Ìkérègbe, n
Ewúrẹ́, n

Èkínní, adj

Ekìrí, n

Èkiti, n
Òkiti, n

Èkìtipì, n

Ekò, n

Ekó, n

Èkó, n

Ekòló, n

Eku, n
Èkúté, n

Eèkù, n
Ekun, n

Èku, n
Èkukáká, n

Ekùku, n

Èkúlu, n

Èkùlù, n

Eékún, n

Ekurá, n

Èkùrọ́, n

Èkuru, n

Eekuru, n

Èkúrú, n

Eekuruyeekuru, n

Ekùsá, n
Èkùsẹ, n

Ekúúṣù, n

Èkùtẹ̀, n
Èkùtẹ-ilé, n

Èélá, n

Èle, n

Èlé, n

Èlè, n
\Elédèméjì, n

Elégbò, n

Elégede, n

Elégèdè, n
Ológèdè, n

Eléke, n

Elékuru, n

Elékuru, n

Elélùbọ́, n

Elénìní, n

Elépo, n

Eléèpo, adj

Eléré, n

Elérè, n

Elére, n

Eléèrí, n

Elérú, n

Elérùpẹ̀, adj

Elésè-àlùkò, adj

Eléso, adj

Eléṣù, n

Elétí-ajá, adj

Elétí-gbáròyé, n

Elétùtù, n

Eléyi, demonstrate

Èèlò, n

Èèló, adv
Èló, adv

Èèlò-ọbẹ̀, n

Èèlọ̀, n
Òòlọ̀, n

Èlùbọ́, n
Ọkà, n

Emi, first perṣ pron
Mo, first perṣ pron

Èmifúnrami, reflex
Èmitìkáláami, reflex
Èmitìkámi, reflex

Èmimi, n

Emìna, n

Èèmọ́, n
Èèmọ́-àgbo, n

Èèmọ̀, n

Ewúrẹn, n
Emúrin, n

Eenì, n

Ení, adj

Èní, n
Òní, n

Èènì, demonstr
Èyínì, demonstr

Eènì, n
Enini, n

Ènìyàn, n

Ènìyàn-dúdú, n

Ènìyàn funfun, n

Ènìyàn gaùngaùn, n

Ènìyànkẹ́nìyàn, n

Ènìyàn-lásán, n

Ènìyànyénìyàn, n

Enítere-èjìtere, adv

Èépá, n

Epà, n

Èpe, n

Eèpẹ̀, n
Erùpẹ̀, n

Èpo, n

Epo, n

Èèpo, n

Eèpo-ẹrun, n

Eèpo0ìra, n

Epo-ọ̀wẹ̀rẹ̀, n
Ojú-oró, n

Eèrà, n

Eèran, n

Eeran, n

Eeràn, n

Èrè, n

Eré, n

Ère, n

Erèé, n

Erè, n

Èrèdí, adv

Erékéré, n

Eréko, n

Erékùṣù, n

Erelú, n

Erémi, n

Erépá, n

Èérí, n

Eèrí, n

Èrìgì, n

Erìko, n

Erin, n

Erín-ìgbàdo, n
Erínkà, n

Erinlẹ̀, n

Èro, n

Èrokérò, n
Ìrokírò, n

Eérú, n

Èrú, n

Erùfu,  n

Èrúkùkù, n

Eèrùn, n

Eèrún, n
Ẹ̀rún, n

Èrúṣu, n

Eésà, n
Ità, n

Eésan, n

Esé, n

Èse, n

Èsè, n

Èsè, n

Èsè-àlùkò, n

Èsè-iyeyè, n

Èsì, n

Esi, n

Eesin, n
Esinsin, n

Èso, n

Èésú, n
Èsùsú, n

Esú, n

Eésú, n

Èsúo, n
Èsúwó, n

Èsúrú, n

Èsurú, n

Èéṣì, n

Èéṣí, n

Èṣí, n

Eṣinṣin, n
Eeṣin, n

Eṣinṣin-ẹ̀fon, n

Eṣinṣin-ọdẹ, n

Èṣu, n

Eéṣú, n

Eṣuṣu, n
Eṣuṣu, n

Èṣùṣú, n

Èta, n
Eéta, n

Ète, n

Ètè, n

Etí, n

Etídò, n

Etílé, n

Etí-òkun, n
Etíkun, n

Etí-ọfà, n

Èétirí?, adv

Èto, n

Ètufu, n
òtufu, n

Etutu, n

Ètutu, n

Ètútú-okùn, n

Èwe, n

Ewé, n

Ewébẹ̀, n

Ewédò, n

Ewékéwé, n

Ewéko, n

Ewèle, n

Ewééná, n

Ewère, n

Èèwo, n
òòwo, n

Èwo, interrog

Èèwọ̀n, n

Ewu, n

Ewú, n

Ewú, n
Ewúsà, n

Ewukéwu, n

Ewùrà, n

Ewúrẹ́, n

Ewúro, n

Ewuru, n

Ewuruku, n

Èyí, pronominal adj
Èyíyi, pronominal adj

Èyíkéyìí, n

Eyín, n
Ehín, n

Èyína, pronominal adj

Èyíinì, pronominal adj

Èyíinì ni pé, adv

Eyítí, pron

Eyíti, pron

Èyíti-à-ńwí-yí, adv
Èyítí-à-ńwí-yí-pẹ́-jù, adv

Èyítíówùlóṣe, adv
Èyítíówùkójẹ́, adv

Eéyọ́, n
Ewéédú, n


Ẹ
Ẹ, perṣ Pron
Ẹ̀yin, perṣ Pron

Ẹ, perṣ pron

Ẹ̀bá, n

Ẹ̀ba, n

Ẹ̀b ádò, n

Ẹ̀bá-iná, n
Ẹ̀báná, n

Ẹ̀bá-òkun, n

Ẹ̀bá-ọ̀nà, n
Ẹ̀bánà, n

Ẹ̀báti, n

Ẹ̀bè, n

Ẹ̀bẹ, n

Ẹ̀bẹ̀ẹ̀bá, n

Ẹ̀bẹkẹ́bẹ̀, n

Ẹ̀bi, n

Ẹbí, n

Ẹ̀bìtì, n
n
Ẹbọ, n

Ebọ-àkóso, n

Ẹbọ-àlàáfíà, n

Ẹbọ-ètùtù, n

Ẹbọ-ẹ̀ṣẹ̀, n

Ẹbọ-fífí, n

Ẹbọ-ìdámẹ́wàá, n

Ẹbọ-ìgbésọ, n

Ẹbọ-ìtasílẹ̀, n

Ẹbọ-ọpẹ́, n

Ẹbọ-ọrẹàtinúwá, n

Ẹbọ-ọrẹsísun, n
Ẹbọ-sísun, n

Ẹbọra, n

Ẹbu, n

Ẹ̀bùn, n

Ẹ̀burú, adj

Ẹ̀burubú, adv

Ẹ̀dá, n

Ẹdá, n

Ẹ̀dá, n

Ẹ̀dà, n

Ẹ̀dá-ewéko, n

Ẹ̀dá-ẹlẹ́mi, n

Ẹ̀dà-ìwé, n

Ẹ̀dákẹ́dá, n

Ẹdan, n

Ẹ̀da-ọ̀rọ̀, n

Ẹ̀dẹ, n

Ẹ̀ẹ̀dẹ̀, adj
(Ọ̀ọ̀dẹ̀), adj
prefix
Ẹ̀ẹ́dẹ́gbàfà, adj
Ọ̀ọ́dẹ́gbàfà, adj

Ẹ̀ẹ́dẹ́gbàje, adj
Ọ̀ọ́dẹ́gbàje, adj

Ẹ̀ẹ́dẹ́gbàjì, adj
Ọ̀ọ́dẹ́gbàjì, adj

Ẹ̀ẹ́débàjọ, adj
Ọ̀ọ́dẹ́gbàjọ, adj

Ẹ̀ẹ́dẹ́gbàrin, adj
Ọ̀ọ́dẹ́gbàrún, adj

Ẹ̀ẹ́dẹ́gbàsán, adj
Ọ̀ọ́dẹ́gbàsán, adj

Ẹ̀ẹ́dẹ́gbàta, adj
Ọ̀ọ́dẹ́gbàta, adj

Ẹ̀ẹ́dẹ́gbàwá, adj
Ọ̀ọ́dẹ́gbàwá, adj

Ẹ̀ẹ́dẹ́gbèje, adj
Ọ̀ọ́dẹ́gbèje, adj

Ẹ̀ẹ́dẹ́gbẹ̀jọ, adj
Ọ̀ọ́dẹ́gbẹ̀jọ, adj

Ẹ̀ẹ́dẹ́gbẹ̀rin, adj
Ọ̀ọ́dẹ́gbẹ̀rin, adj

Ẹ̀ẹ́dẹ́gbẹ̀rún, adj
Ọ̀ọ́dẹ́gbẹ̀rún, adj

Ẹ̀ẹ́dẹ́gbẹ̀rún, adj
Ọ̀ọ́dẹ́gbẹ̀rún, adj

Ẹ̀ẹ́dẹ́gbẹ̀sán, adj
Ọ̀ọ́dẹ́gbẹ̀sán, adj

Ẹ̀ẹ́dẹ́gbẹ̀ta, adj
Ọ̀ọ́dẹ́gbẹ̀ta, adj

Ẹ̀ẹ́dógún, adj

Ẹ̀dọ̀, n
Ẹ̀dọ̀ki, n

Ẹ̀dọ̀fóró, n

Ẹ̀ẹ́dọ́gbọ̀n, adj

Ẹdun, n

Ẹdùn, n

Ẹ̀dun, n

Ẹ̀fà, n

Ẹẹ́fà, adj
Ẹ̀fà, adj

Ẹ̀fá-igi, n

Ẹ̀fẹ́, n

Ẹ̀fẹ̀, n

Ẹ̀fẹ-òwú, n

Ẹ̀ẹ́fín, n
Èéfí, n

Ẹ̀fọ́, n

Ẹ̀fọ́-ìkoko, n
Àpáàdì, n

Ẹ̀fọ́kọ̀, n

Ẹ̀fọn, n

Ẹfọ́n, n

Ẹfọ̀n, n

Ẹfọ́n-hà, n

Ẹ̀fọ́rí, n
Ẹ̀sánrí, n

Ẹ̀fúùfù, n

Ẹfun, n

Ẹ̀fún, n

Ẹ̀ga, n

Ẹgàn, n
n
Ẹ̀gan, n

Ẹgán, n

Ẹ̀gẹ́, n

Ẹgẹ́, n

Ẹgọ, n

Ẹ̀gù, n

Ẹ̀gún, n

Ẹ̀gúsí, adj

Ẹgbàá, adj

Ẹ̀gbà, n

Ẹgbà, n

Ẹ̀gba, n

Ẹ̀gbá, n

Ẹgba, n

Ẹgbàafà, adj

Ẹgbàágbèje, adj

Ẹgbàáje, adj

Ẹgbàajì, adj

Ẹgbàájọ, adj

Ẹgbára, n

Ẹgbàarin, adj

Ẹgbàárún, adj

Ẹgbàásán, adj

Ẹgbàáta, adj

Ẹgbàáwá, adj

Ẹgbẹ́, n

Ẹ̀gbẹ́, n

Ẹ̀gbẹ, n

Ẹgbẹ̀ẹ́dógún, adj

Ẹgbẹ̀ẹ́dọ́gbọ̀n, adj

Ẹgbẹ̀ẹ́gbẹ̀rin, adv

Ẹgbẹ̀ẹ́gbẹ̀rún, adv

Ẹgbẹ̀ẹ́gbẹ̀sán, adv

Ẹgbẹ̀ẹ́gbẹ̀ta, adv

Ẹ̀gbẹ́kẹ̀gbẹ́, adv

Ẹgbẹ́kẹgbẹ, n

Ẹ̀gbẹri, n
Ọ̀gbẹ̀rì, n

Ẹgbẹ̀rin, adj

Ẹ̀gbin, n

Ẹ̀gbọ́n, adj

Ẹ̀gbọ̀n-òwú, n

Ẹgbọrọ, n

Ẹgbọrọ-abomàálu, n

Ẹgbọrọ-akọmàálu, n

Ẹ̀há, n

Ẹ̀ha, n

Ẹhànnà, n

Ẹ̀hẹ̀n, interj

Ẹhẹrẹ, adj

Ẹ̀hin, n

ÈṚhin-ẹ̀kù, n

Ẹ̀hìnkùnlé, n

Ẹ̀hìn-òde, adj

Ẹ̀hìn-odi, n

Ẹ̀hìn-ọ̀la, n

Ẹ̀họ, n
Ìháríhọ, n

Ẹhuru, n

Ehuru, n

Ẹyẹ, n

Ẹyẹkẹ́yẹ, n

Ẹyẹko, n
Ẹyẹ-oko, n

Ẹyẹlé, n

Ẹyẹ-oge, n
Ẹyẹ-ológe, n

Ẹyẹ-olórin, n

Ẹyẹ-ọdẹ, n

Ẹja, n

Ẹ̀já, n

Ẹja-ejò, n

Ẹjakẹ́ja, n

Ẹ̀jẹ́, n

Ẹ̀jẹ̀, n

Ẹ̀jí, n

Ẹjọ́, n

Ẹ̀jọ́, n

Ẹẹ́jọ, adj

Ẹ̀ka, n

Ẹ̀kà, n

Ẹ̀kàádóje, adj

Ẹkàádọ́fà, adj

Ẹ̀kàádọ́jọ, adj

Ẹ̀kàádọ́rin, adj

Ẹ̀kàádọ́rún, adj

Ẹ̀kàádọ́sán, adj

Ẹ̀kàádọ́ta, adj

Ẹ̀kan, adv
Ẹ̀ẹ̀kanṣoṣo, adv

Ẹ̀kan, n

Ẹ̀kán, n

Ẹ̀kán-òjò, n

Ẹ̀kárún, adj

Ẹ̀kéje, adj

Ẹkẹ́, n

Ẹ̀kẹ, n

Ẹ̀ẹ̀kẹ́, n
Ẹ̀rẹ̀kẹ́, n

Ẹ̀kẹẹ̀dógún, adj

Ẹ̀kẹ́fà, adj

Ẹ̀kẹ́jọ, adj

Ẹkẹ́-òyìnbó, n

Ẹ̀kẹ́rin, adj

Ẹ̀kẹ́rìnlá, adj

Ẹ̀kẹ́sán, adj

Ẹ̀kẹṣẹ́, n

Ẹkẹṣẹ, n

Ẹ̀kẹ́ta, adj

Ẹkẹ́tàdínlógún, adj

Ẹ̀kẹ́tàlá, adj

Ẹ̀kẹwàá, adj

Ẹ̀kiri, n

Ẹkò, n

Ẹ̀kọ, n
Àgidí, n

Ẹ̀kọ́, n

Ẹ̀kọ́-àìkọ́tán, n

Ẹ̀kọ̀ọ̀kan, adv

Ẹ̀kọ́kàndínlógún, adj

Ẹ̀kọkànlá, n

Ẹ̀kọ́kẹ́kọ̀ọ́, n

Ẹkù, n

Ẹku, n

Ẹkù, n

Ẹ̀kukù, n

Ẹ̀kùlù, n

Ẹkún, n

Ẹkùn, n

Ẹ̀kún, n

Ẹ̀kúnwọ, n

Ẹ̀la, n

Ẹ̀la, n

Ẹ̀la, n

Ẹ̀làsẹ̀, n

Ẹ̀lẹ̀, n

Ẹ̀lẹ̀, n

Ẹlẹ́bẹ̀, n

Ẹlẹ́bi, n

Ẹlẹ́bọ, n

Ẹlẹ́bọ́tọ, n

Ẹlẹ́bu, n

Ẹlẹ́da, n

Ẹlẹ́dà, n
Adẹ̀dà, n
Aṣowó, n

Ẹlẹ́dẹ̀, n

Ẹlẹ́fẹ̀, n

Ẹlẹ́fọ, n

Ẹlẹ́gàn, n

Ẹlẹgẹ́, adj

Ẹlẹ́gírì, n

Ẹlẹ́gun, adj

Ẹlẹ́gungùn, n

Ẹlẹ́gbà, n

Ẹlẹ́gírí, n

Ẹlẹ́gbà, n
Ẹlẹ́girí, n

Ẹlẹ́gbà, n

Ẹlẹ́gbára, n

Ẹlẹgbẹ́, n

Ẹlẹ́gbẹ́jẹgbẹ́, n

Ẹlẹ́gbin, n

Ẹlẹ́ha, n

Ẹlẹ́ja, n

Ẹlẹ́kẹrẹ̀dẹ, adj

Ẹlẹ́kọ, n

Ẹlẹ́kún, n

Ẹlẹ́lẹ̀bọ́tọ, n

Ẹlẹ́mi, adj

Ẹlẹ́mí-èṣù, n

Ẹlẹ́mọ̀ṣọ́, n

Ẹlẹ́mu, n

Ẹlẹ́nà, n

Ẹlẹ́ǹgà, n

Ẹlẹ́nu, n

Ẹlẹ́nu-buburú, n

Ẹlẹ́nu-dídùn, n

Ẹlẹ́pà, n

Ẹlẹ́pa, adj

Ẹlẹ́pẹ̀ẹ́, n
Ẹlẹ́pẹ̀rẹ́, n

Ẹlẹ́ra, n

Ẹlẹ́ran, n

Ẹlẹ́ri, n

Ẹlẹ́rin, n

Ẹlẹ́rọ, n

Ẹlẹ́rọ̀, n

Ẹlẹ́rù, n

Ẹlẹ́sẹ̀, n

Ẹlẹ́sẹ̀mẹ́rin, adj

Ẹlẹ́sẹ̀mẹ́rin, adj

Ẹlẹ́sẹ̀nílẹ̀, n

Ẹlẹ́ṣẹ̀, n

Ẹlẹ́ṣẹ́, n

Ẹlẹ́ṣin, n

Ẹlẹ́tàn, n

Ẹlẹ́tẹ̀, n
Adẹ́tẹ̀, n

Ẹlẹ́tẹ, n

Ẹlẹ́tùlójú, adj

Ẹlẹ́yà, n

Ẹlẹ́yinjú, n

Ẹlẹ́wà, n
Arẹwà, n

Ẹlẹ́wọ̀, n

Ẹlẹ́wọ̀n, n

Ẹlẹ́wù, n

Ẹlẹ́wùn, adj

Ẹ̀lírí, n

Ẹlòmíì, demonstr
E…lòmíràn, demonstr

Ẹ̀lú, n

Ẹ̀lúku, n

Ẹ̀lúlu, n

Ẹ̀ẹ̀márún, adv

Ẹ̀ẹ̀méje, adv

Ẹ̀ẹ̀méjì, adv
fà, adv

Ẹ̀ẹ̀mẹ́jọ, adv

Ẹ̀ẹ̀mẹ́rin, adv

Ẹ̀ẹ̀mẹ́sàn-án, adv

